ticker,rank,score,sector,equal_weight,risk_parity_weight,volatility_annual,risk_contrib_ew,risk_contrib_rp,value_score,quality_score,tech_score,fund_score,sent_score,rsi,rsi,pe_ratio,pb_ratio
BSX,250,-0.07735174754840281,Healthcare,0.003134796238244514,0.003972194103550292,0.01502410513422282,0.0020897893733978876,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,54.678364095101315,54.678364095101315,,
XLK,251,-0.07764560216999508,Technology,0.003134796238244514,0.0034350319211807036,0.017373539226024585,0.002416585702009976,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,43.826543885411816,43.826543885411816,,
VRSK,252,-0.07778825541341362,Industrials,0.003134796238244514,0.003782531674205046,0.015777438754117475,0.0021945748883696347,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,27.080345828721747,27.080345828721747,,
USB,253,-0.0778573489754445,Financial Services,0.003134796238244514,0.0035113858550097333,0.016995757313351175,0.0023640378384591223,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,29.43551593580561,29.43551593580561,,
PH,254,-0.07787374956250494,Industrials,0.003134796238244514,0.002991752860739733,0.019947724495707028,0.0027746439672896818,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,25.32126298288412,25.32126298288412,,
SPGI,255,-0.07806329062117437,Financial Services,0.003134796238244514,0.003998912898529293,0.014923721356178568,0.002075826415155499,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.22714716634697,37.22714716634697,,
EA,256,-0.07807110305701637,Communication Services,0.003134796238244514,0.002949656753610498,0.02023240899207356,0.0028142423746465857,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,8.234747383577243,8.234747383577243,,
SYK,257,-0.07807618704995137,Healthcare,0.003134796238244514,0.004379427015000851,0.013627047926786364,0.0018954646345833745,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,30.870721659173853,30.870721659173853,,
FDX,258,-0.07825009705043194,Industrials,0.003134796238244514,0.002919099828531217,0.020444200380535682,0.002843701659511223,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,51.405701335179465,51.405701335179465,,
D,259,-0.07840981369112204,Utilities,0.003134796238244514,0.004197597838099798,0.01421733670710469,0.0019775713031220093,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.73093513632807,32.73093513632807,,
NOW,260,-0.07867410585657858,Technology,0.003134796238244514,0.002357326429006306,0.025316248564877863,0.003521382921147804,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.08255755462609,38.08255755462609,,
TJX,261,-0.07869683183819647,Consumer Cyclical,0.003134796238244514,0.005268684395116639,0.011327051944996674,0.0015755449376256246,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,34.47387592504222,34.47387592504222,,
CB,262,-0.07889325067626879,Financial Services,0.003134796238244514,0.0046887897718801246,0.012727945744803446,0.0017704033301848313,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,47.82137805617296,47.82137805617296,,
EQR,263,-0.07924469257117886,Real Estate,0.003134796238244514,0.004141700968772832,0.014409215507164456,0.002004260831301085,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,38.25193216453175,38.25193216453175,,
CDE,264,-0.07943442540767275,Basic Materials,0.003134796238244514,0.0013887219716156958,0.04297380112438702,0.0059774736746012365,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,21.590923047912725,21.590923047912725,,
AON,265,-0.07960524734256304,Financial Services,0.003134796238244514,0.004385081408863684,0.013609476372468125,0.0018930205058209433,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,34.65214606021782,34.65214606021782,,
T,266,-0.08034907681152684,Communication Services,0.003134796238244514,0.004287296680869985,0.013919881516846524,0.0019361965463488024,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,35.039341970338796,35.039341970338796,,
ASML,267,-0.08074227463338557,Technology,0.003134796238244514,0.0023745452106327266,0.02513267027220654,0.0034958479583807258,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,44.99472979178513,44.99472979178513,,
ORLY,268,-0.08075374743270264,Consumer Cyclical,0.003134796238244514,0.004553650896992201,0.013105673486015094,0.0018229436587148555,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,24.073273849378012,24.073273849378012,,
C,269,-0.0808458816139012,Financial Services,0.003134796238244514,0.003023929948273259,0.01973546439439101,0.002745119486452806,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,42.77279540113615,42.77279540113615,,
BA,270,-0.08122394244518355,Industrials,0.003134796238244514,0.0025193962406182334,0.023687683923285935,0.003294856479041247,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,83.69603029197773,83.69603029197773,,
ROST,271,-0.08139916685602079,Consumer Cyclical,0.003134796238244514,0.003664925481740847,0.016283731312575572,0.002264998038303942,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.738932778051534,38.738932778051534,,
CRWD,272,-0.08140070028821494,Technology,0.003134796238244514,0.0020851751717061726,0.02862045483519167,0.003980984014825432,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,48.24093601849773,48.24093601849773,,
WEC,273,-0.08152709892690051,Utilities,0.003134796238244514,0.005619078580811949,0.010620720277710738,0.0014772971951343768,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,31.11977187092957,31.11977187092957,,
KR,274,-0.08165842286235409,Consumer Defensive,0.003134796238244514,0.0037009583290979454,0.016125191509471913,0.0022429458233582454,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,63.18598074253698,63.18598074253698,,
AEE,275,-0.08173421445495423,Utilities,0.003134796238244514,0.005505393567819017,0.010840035519735145,0.0015078030161541456,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,45.129650399589245,45.129650399589245,,
WMT,276,-0.08174675278129845,Consumer Defensive,0.003134796238244514,0.003780308442231513,0.015786717601818566,0.0021958655367743073,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.49266057336779,38.49266057336779,,
MCD,277,-0.08195437686203484,Consumer Cyclical,0.003134796238244514,0.005123177690383593,0.011648758921108428,0.0016202930150665171,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,28.17946969179411,28.17946969179411,,
IWM,278,-0.08232517956025687,Broad Market ETF,0.003134796238244514,0.004152902232788063,0.01437035077640489,0.001998854911905839,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,25.87039065934451,25.87039065934451,,
PAYX,279,-0.0823844780005458,Technology,0.003134796238244514,0.0039317368036778325,0.015178702137298414,0.002111293161563654,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,47.29057504808649,47.29057504808649,,
DTE,280,-0.08250911257343037,Utilities,0.003134796238244514,0.00550595598683392,0.01083892823843593,0.0015076489980165068,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,49.32129129371287,49.32129129371287,,
HUBS,281,-0.08261925974857151,Technology,0.003134796238244514,0.002028606234418043,0.029418553888256125,0.00409199621189891,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.7445678556372,38.7445678556372,,
CPRT,282,-0.08270081036942593,Industrials,0.003134796238244514,0.003960515083310584,0.01506840917656456,0.0020959518779901536,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.052630786420067,26.052630786420067,,
AXP,283,-0.08343583241209812,Financial Services,0.003134796238244514,0.003019446026402475,0.019764771850015087,0.0027491960293668334,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,50.61499857555706,50.61499857555706,,
SGOL,284,-0.08380079765401251,Precious Metals,0.003134796238244514,0.004831054411039692,0.01235313386015789,0.0017182685849499008,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,41.36687068916431,41.36687068916431,,
MAR,285,-0.08391489593285617,Consumer Cyclical,0.003134796238244514,0.0032584135658512274,0.018315250848057744,0.0025475737990013504,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.93706761217461,41.93706761217461,,
GILD,286,-0.08405993389349076,Healthcare,0.003134796238244514,0.003411162907786819,0.01749510751569452,0.0024334953360696907,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,59.71448506994258,59.71448506994258,,
TTWO,287,-0.08413916550372941,Communication Services,0.003134796238244514,0.003104060656928817,0.019225997305196384,0.0026742547727421906,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,44.10939672685109,44.10939672685109,,
ACN,288,-0.08416391126012582,Technology,0.003134796238244514,0.003374949616311214,0.01768283044489053,0.002459606800218283,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,45.0627000252893,45.0627000252893,,
ENPH,289,-0.08443646478144363,Technology,0.003134796238244514,0.0013485887717019753,0.04425267589167496,0.006155359736680053,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.257572035703284,38.257572035703284,,
GLD,290,-0.0850808269393589,Precious Metals,0.003134796238244514,0.004787561304793381,0.01246535720921805,0.0017338783773613526,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.24400962414646,41.24400962414646,,
CME,291,-0.08531368561163313,Financial Services,0.003134796238244514,0.005100875554445067,0.01169968982546019,0.001627377288089169,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,51.482194046398895,51.482194046398895,,
BKNG,292,-0.08575048184300384,Consumer Cyclical,0.003134796238244514,0.0033406434860862463,0.0178644210535607,0.002484865284561777,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,40.20636141413049,40.20636141413049,,
HON,293,-0.08575285252242566,Industrials,0.003134796238244514,0.0038374643753208678,0.015551587191031458,0.002163159892781821,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,52.12138002072178,52.12138002072178,,
PSA,294,-0.08576675019414803,Real Estate,0.003134796238244514,0.0043591086959487045,0.013690565202180914,0.0019042996184949527,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,19.78496192383929,19.78496192383929,,
XLF,295,-0.08666858079583485,Financial Services,0.003134796238244514,0.004981593630738746,0.011979833412551856,0.001666344074203849,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.25676520467676,37.25676520467676,,
AG,296,-0.0868909507329266,Basic Materials,0.003134796238244514,0.001416306071056099,0.042136839659791106,0.005861055880727316,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,24.056603348349313,24.056603348349313,,
CSCO,297,-0.08698387694319185,Technology,0.003134796238244514,0.004003338210779999,0.014907224591861784,0.00207353178512884,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,52.17391920774392,52.17391920774392,,
MNST,298,-0.0870147090239808,Consumer Defensive,0.003134796238244514,0.004067729997845846,0.014671244614781136,0.002040707970064175,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,44.19794266490123,44.19794266490123,,
LMT,299,-0.08735739384131275,Industrials,0.003134796238244514,0.0036047070213014727,0.016555759309319035,0.002302835980183507,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,27.113398722800127,27.113398722800127,,
PPL,300,-0.08797017644564618,Utilities,0.003134796238244514,0.005283039226417686,0.011296274600207039,0.0015712639393559659,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,40.765298433931775,40.765298433931775,,
CMS,301,-0.08801353581734012,Utilities,0.003134796238244514,0.0055161020069618245,0.010818991699203464,0.0015048759098719468,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,40.41351910999835,40.41351910999835,,
EXC,302,-0.0880556481981246,Utilities,0.003134796238244514,0.005051308812059014,0.011814494826134642,0.0016433461773028035,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,52.81897995861273,52.81897995861273,,
GS,303,-0.08814842226086174,Financial Services,0.003134796238244514,0.0030479814524834157,0.019579732605214815,0.0027234578543480535,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,39.95705236424849,39.95705236424849,,
RGLD,304,-0.08841483298248755,Basic Materials,0.003134796238244514,0.0029673695760948793,0.02011163769624474,0.0027974435990536445,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,22.670076691563537,22.670076691563537,,
TAP,305,-0.08850058491284638,Consumer Defensive,0.003134796238244514,0.0035934938730289166,0.016607419946698575,0.002310021755978753,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,16.925327190215654,16.925327190215654,,
SNOW,306,-0.09069957152779339,Technology,0.003134796238244514,0.0019263120555464432,0.030980786136621204,0.0043092960991298794,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,22.960788197136324,22.960788197136324,,
GLDM,307,-0.09177743351175628,Precious Metals,0.003134796238244514,0.004806461353451407,0.012416340720689601,0.0017270603914691545,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,41.186750416920475,41.186750416920475,,
IAU,308,-0.09177743351175628,Precious Metals,0.003134796238244514,0.004814568314805414,0.012395433593030556,0.0017241522985864295,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.21999717952334,41.21999717952334,,
CRM,309,-0.09562058477701665,Technology,0.003134796238244514,0.002979523119745487,0.0200296018613802,0.002786032761975087,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.59758605637516,36.59758605637516,,
HMY,310,-0.0966873740182318,Basic Materials,0.003134796238244514,0.0015607739027538666,0.038236583607645605,0.0053185467876074675,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,23.64530877285972,23.64530877285972,,
WDAY,311,-0.09930647353250818,Technology,0.003134796238244514,0.002724732575141552,0.02190257582330963,0.0030465555050817788,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.87938995628653,33.87938995628653,,
MRVL,312,-0.10658863188340356,Technology,0.003134796238244514,0.0013926003028716164,0.04285412095790799,0.005960826670478199,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,54.018408216902586,54.018408216902586,,
NIO,313,-0.10820097191701829,Consumer Cyclical,0.003134796238244514,0.0014869352108693866,0.04013534778720212,0.0055826568407238535,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,28.947366439733912,28.947366439733912,,
KLAC,314,-0.12931292118746263,Technology,0.003134796238244514,0.0021951313280237452,0.027186829809862742,0.0037815728474644376,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.36314632843382,41.36314632843382,,
LLY,315,-0.13474213468194943,Healthcare,0.003134796238244514,0.0023532999564865546,0.025359564411150965,0.0035274079718534915,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.68632073670301,37.68632073670301,,
META,316,-0.14792013312726238,Communication Services,0.003134796238244514,0.002499316181043411,0.02387799602064153,0.0033213280855116287,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,40.40655056111467,40.40655056111467,,
TSLA,317,-0.1848060794626867,Consumer Cyclical,0.003134796238244514,0.001489394176454871,0.04006908498012905,0.00557343996498745,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,55.56182103592152,55.56182103592152,,
AVGO,318,-0.2019526794473911,Technology,0.003134796238244514,0.001788627942676409,0.03336560969520555,0.0046410149526412365,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,67.94395802540149,67.94395802540149,,
COIN,319,-0.2966303898661408,Financial Services,0.003134796238244514,0.0013136293720858129,0.04543036498226308,0.006319171299810797,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,27.046433797954265,27.046433797954265,,
