date,ticker,weight
2024-05-01,PLUG,0.1
2024-05-01,PLTR,0.1
2024-05-01,RUN,0.1
2024-05-01,NVDA,0.1
2024-05-01,LCID,0.1
2024-05-01,RIVN,0.1
2024-05-01,GOLD,0.1
2024-05-01,TAN,0.1
2024-05-01,SMR,0.1
2024-05-01,BILL,0.1
2024-06-01,PLUG,0.1
2024-06-01,SMR,0.1
2024-06-01,GOLD,0.1
2024-06-01,SMCI,0.1
2024-06-01,NVDA,0.1
2024-06-01,ILMN,0.1
2024-06-01,MA,0.1
2024-06-01,DIS,0.1
2024-06-01,ASML,0.1
2024-06-01,JNJ,0.1
2024-07-01,PLUG,0.1
2024-07-01,SMCI,0.1
2024-07-01,SMR,0.1
2024-07-01,NVDA,0.1
2024-07-01,VST,0.1
2024-07-01,DIS,0.1
2024-07-01,NIO,0.1
2024-07-01,ENPH,0.1
2024-07-01,DNN,0.1
2024-07-01,MA,0.1
2024-08-01,SMR,0.1
2024-08-01,PLUG,0.1
2024-08-01,DXCM,0.1
2024-08-01,NIO,0.1
2024-08-01,RUN,0.1
2024-08-01,EW,0.1
2024-08-01,VST,0.1
2024-08-01,SEDG,0.1
2024-08-01,LCID,0.1
2024-08-01,LI,0.1
2024-09-01,PLUG,0.1
2024-09-01,SMR,0.1
2024-09-01,SEDG,0.1
2024-09-01,NIO,0.1
2024-09-01,MRNA,0.1
2024-09-01,VST,0.1
2024-09-01,LI,0.1
2024-09-01,AI,0.1
2024-09-01,BILL,0.1
2024-09-01,DIS,0.1
2024-10-01,SMR,0.1
2024-10-01,NIO,0.1
2024-10-01,LEU,0.1
2024-10-01,DIS,0.1
2024-10-01,VST,0.1
2024-10-01,XPEV,0.1
2024-10-01,CHPT,0.1
2024-10-01,SEDG,0.1
2024-10-01,K,0.1
2024-10-01,RIVN,0.1
2024-11-01,SMR,0.1
2024-11-01,SMCI,0.1
2024-11-01,DIS,0.1
2024-11-01,NVDA,0.1
2024-11-01,SEDG,0.1
2024-11-01,K,0.1
2024-11-01,LEU,0.1
2024-11-01,ENPH,0.1
2024-11-01,XLP,0.1
2024-11-01,NET,0.1
2024-12-01,K,0.1
2024-12-01,SMCI,0.1
2024-12-01,LEU,0.1
2024-12-01,XPEV,0.1
2024-12-01,SEDG,0.1
2024-12-01,REGN,0.1
2024-12-01,NVDA,0.1
2024-12-01,PLUG,0.1
2024-12-01,RUN,0.1
2024-12-01,INTC,0.1
