ticker,rank,score,sector,equal_weight,risk_parity_weight,volatility_annual,risk_contrib_ew,risk_contrib_rp,value_score,quality_score,tech_score,fund_score,sent_score,rsi,rsi,pe_ratio,pb_ratio
LULU,65,0.026548404934055688,Consumer Cyclical,0.011363636363636364,0.007876335851250044,0.03112007015361068,0.0146021987110197,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,33.14917346253121,33.14917346253121,,
ADBE,66,0.0187617083186261,Technology,0.011363636363636364,0.012758003394934408,0.019212420365213458,0.009014876203932296,0.011363636363636364,100.0,48.355,100.0,48.355,50.0,11.974095176456032,11.974095176456032,18.89,3.47
TXN,67,0.01835794832796865,Technology,0.011363636363636364,0.009746411018852487,0.025148962399613537,0.011800427972123712,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,38.791348264950585,38.791348264950585,,
ISRG,68,0.018018842930733595,Healthcare,0.011363636363636364,0.010806836108354168,0.02268121046592144,0.010642506285976926,0.011363636363636367,50.0,50.0,100.0,50.0,50.0,41.00665797633314,41.00665797633314,,
NFLX,69,0.01638279453661314,Communication Services,0.011363636363636364,0.011482095005903482,0.021347334621275704,0.01001662337365687,0.011363636363636364,100.0,27.215000000000003,100.0,27.215000000000003,50.0,45.55747659394782,45.55747659394782,20.57,6.56
AAPL,70,7.972478453011237e-05,Technology,0.011363636363636364,0.01199273152977842,0.02043839000611973,0.009590127230739954,0.011363636363636364,64.44235588972431,62.24,100.0,62.24,50.0,58.38205694828374,58.38205694828374,31.92,1.43
AMZN,71,-0.0017895277656604068,Consumer Cyclical,0.011363636363636364,0.011331391247857123,0.0216312471154549,0.010149841153568104,0.011363636363636367,60.216627634660426,20.42,100.0,20.42,50.0,44.459869140689065,44.459869140689065,34.16,6.87
CHTR,72,-0.010374696216985354,Communication Services,0.011363636363636364,0.010024992440147219,0.024450105644239346,0.011472509520714678,0.011363636363636367,50.0,50.0,100.0,50.0,50.0,34.43990062615198,34.43990062615198,,
IDXX,73,-0.012627480229474785,Healthcare,0.011363636363636364,0.008807090480583842,0.027831225849748648,0.01305900302355668,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,15.067224141555812,15.067224141555812,,
AMGN,74,-0.014369792110553505,Healthcare,0.011363636363636364,0.014179687125648913,0.01728614475568572,0.008111026724041227,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,20.48297618304602,20.48297618304602,,
BKNG,75,-0.0211169439717499,Consumer Cyclical,0.011363636363636364,0.013720686693927035,0.0178644210535607,0.008382366260544925,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,40.20636141413049,40.20636141413049,,
COST,76,-0.022851672832542205,Consumer Defensive,0.011363636363636364,0.017951581989730833,0.013654068169842421,0.006406779150744148,0.011363636363636364,71.49808828640946,44.115,100.0,44.115,50.0,19.05929829350258,19.05929829350258,28.77,3.4
GOOGL,77,-0.026270047246355798,Communication Services,0.011363636363636364,0.012047798306391466,0.020344972418260526,0.009546293711911399,0.011363636363636364,58.838672768878716,20.019999999999996,100.0,20.019999999999996,50.0,64.89026906543728,64.89026906543728,34.96,7.62
CRWD,78,-0.030609507220618507,Technology,0.011363636363636364,0.008564228823607328,0.02862045483519167,0.013429326047156881,0.011363636363636362,50.0,50.0,100.0,50.0,50.0,48.24093601849773,48.24093601849773,,
AMAT,79,-0.04301621517554315,Technology,0.011363636363636364,0.008570286427068956,0.028600225480226893,0.013419834003612848,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,36.533409953250406,36.533409953250406,,
MELI,80,-0.048696200728333736,Consumer Cyclical,0.011363636363636364,0.010421582889371693,0.0235196636486262,0.01103592634972705,0.011363636363636362,50.0,50.0,100.0,50.0,50.0,35.02518285774998,35.02518285774998,,
SNPS,81,-0.05239010274243891,Technology,0.011363636363636364,0.006971925208790383,0.0351570214687984,0.01649642211733307,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,36.20798558377803,36.20798558377803,,
CRM,82,-0.055092709134891726,Technology,0.011363636363636364,0.012237493582781084,0.0200296018613802,0.009398315139998148,0.011363636363636364,55.519568151147105,18.975,100.0,18.975,50.0,36.59758605637516,36.59758605637516,37.05,5.66
META,83,-0.05872620779556653,Communication Services,0.011363636363636364,0.010265188252498706,0.02387799602064153,0.011204063518921437,0.011363636363636364,100.0,31.47,100.0,31.47,50.0,40.40655056111467,40.40655056111467,12.06,6.86
VRTX,84,-0.061719596130724905,Healthcare,0.011363636363636364,0.011670963720293331,0.021001875262288944,0.009854526495931135,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,17.17249222495232,17.17249222495232,,
NVDA,85,-0.0690498816025196,Technology,0.011363636363636364,0.007855908049427186,0.031200992005268265,0.014640168964689924,0.011363636363636364,100.0,29.634999999999998,100.0,29.634999999999998,50.0,48.02276187819789,48.02276187819789,15.73,7.05
